sign,frame,mpvpe_ubody,mpvpe_lhand,mpvpe_rhand,trv2v_ubody,trv2v_lhand,trv2v_rhand,pred_path,gt_path
EisGefroren,low_194,32.778937,21.600902,23.757776,20.497184,10.249723,11.526359,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_194.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00388.obj
EisGefroren,low_196,35.689645,23.004912,23.942206,21.116620,11.414718,11.199020,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_196.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00392.obj
EisGefroren,low_198,37.230507,22.680502,15.645277,21.242490,11.258940,7.821113,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_198.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00396.obj
EisGefroren,low_200,39.477322,26.773291,13.464472,23.300083,11.872429,7.163101,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_200.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00400.obj
EisGefroren,low_202,41.221417,21.771031,10.979582,23.379112,11.441120,6.706482,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_202.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00404.obj
EisGefroren,low_204,41.659627,21.095483,11.439531,23.467787,11.124323,6.404364,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_204.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00408.obj
EisGefroren,low_206,40.812060,20.577664,12.234758,25.666481,11.040460,5.929227,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_206.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00412.obj
EisGefroren,low_208,42.203709,20.212209,10.790627,24.511395,11.465518,5.371103,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_208.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00416.obj
EisGefroren,low_210,42.280622,19.629117,10.371491,25.986085,10.372467,5.759977,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_210.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00420.obj
EisGefroren,low_212,42.006902,19.247944,10.966129,26.030982,10.377994,5.556308,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_212.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00424.obj
EisGefroren,low_214,41.168194,19.179851,11.180157,25.460346,10.120604,5.332149,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_214.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00428.obj
EisGefroren,low_216,40.648498,18.675147,14.733470,25.856607,9.864050,8.923027,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_216.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00432.obj
EisGefroren,low_218,40.548630,19.954361,17.947704,25.510531,9.979425,13.696215,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_218.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00436.obj
EisGefroren,low_220,41.517511,19.211451,19.902894,24.494248,9.896170,15.712490,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_220.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00440.obj
EisGefroren,low_222,39.952215,19.659430,18.586431,25.692645,10.328064,14.765619,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_222.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00444.obj
EisGefroren,low_224,40.013485,18.472526,17.981600,25.726268,9.653558,14.982374,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_224.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00448.obj
EisGefroren,low_226,39.845359,17.758118,17.954236,24.839325,9.717252,14.802095,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_226.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00452.obj
EisGefroren,low_228,40.444043,17.751535,17.821429,25.288526,9.912992,14.394226,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_228.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00456.obj
EisGefroren,low_230,37.960313,21.006184,18.868662,24.007985,11.035610,14.264428,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_230.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00460.obj
EisGefroren,low_232,39.652545,19.696811,17.905237,24.763374,11.068167,13.814769,/home/haipd/DexAvatar/outputs/output_wilor/EisGefroren/smplifyx/meshes/low_232.obj,/home/haipd/DexAvatar/data/smplx_gt/EisGefroren/00464.obj
Frieren,low_156,40.616084,19.624490,25.052482,22.872161,11.769527,14.590669,/home/haipd/DexAvatar/outputs/output_wilor/Frieren/smplifyx/meshes/low_156.obj,/home/haipd/DexAvatar/data/smplx_gt/Frieren/00312.obj
Frieren,low_158,40.136829,17.801199,23.866784,23.059726,11.235398,14.169505,/home/haipd/DexAvatar/outputs/output_wilor/Frieren/smplifyx/meshes/low_158.obj,/home/haipd/DexAvatar/data/smplx_gt/Frieren/00316.obj
Frieren,low_160,48.741776,22.575071,24.491163,25.511734,13.076748,14.615227,/home/haipd/DexAvatar/outputs/output_wilor/Frieren/smplifyx/meshes/low_160.obj,/home/haipd/DexAvatar/data/smplx_gt/Frieren/00320.obj
Frieren,low_162,42.230707,20.286333,24.490871,24.522688,11.796055,14.971542,/home/haipd/DexAvatar/outputs/output_wilor/Frieren/smplifyx/meshes/low_162.obj,/home/haipd/DexAvatar/data/smplx_gt/Frieren/00324.obj
Frieren,low_164,43.252356,20.177698,27.746512,25.922839,12.046212,15.497674,/home/haipd/DexAvatar/outputs/output_wilor/Frieren/smplifyx/meshes/low_164.obj,/home/haipd/DexAvatar/data/smplx_gt/Frieren/00328.obj
Frieren,low_166,43.552540,20.289797,26.837481,26.072750,11.606563,15.132869,/home/haipd/DexAvatar/outputs/output_wilor/Frieren/smplifyx/meshes/low_166.obj,/home/haipd/DexAvatar/data/smplx_gt/Frieren/00332.obj
Frieren,low_168,45.748416,17.652953,24.430186,26.199209,11.019986,14.742309,/home/haipd/DexAvatar/outputs/output_wilor/Frieren/smplifyx/meshes/low_168.obj,/home/haipd/DexAvatar/data/smplx_gt/Frieren/00336.obj
Frieren,low_170,42.530540,18.943736,25.950899,25.584714,11.200847,15.705654,/home/haipd/DexAvatar/outputs/output_wilor/Frieren/smplifyx/meshes/low_170.obj,/home/haipd/DexAvatar/data/smplx_gt/Frieren/00340.obj
Frieren,low_172,46.578366,19.635860,25.976242,28.767508,11.505461,14.988134,/home/haipd/DexAvatar/outputs/output_wilor/Frieren/smplifyx/meshes/low_172.obj,/home/haipd/DexAvatar/data/smplx_gt/Frieren/00344.obj
Frieren,low_174,46.069548,17.110933,24.779480,28.735980,10.407642,14.231716,/home/haipd/DexAvatar/outputs/output_wilor/Frieren/smplifyx/meshes/low_174.obj,/home/haipd/DexAvatar/data/smplx_gt/Frieren/00348.obj
Frieren,low_176,47.860321,17.910393,25.979590,29.275974,10.614261,14.949127,/home/haipd/DexAvatar/outputs/output_wilor/Frieren/smplifyx/meshes/low_176.obj,/home/haipd/DexAvatar/data/smplx_gt/Frieren/00352.obj
Frieren,low_178,48.107930,17.985500,26.051970,29.529003,11.283084,14.897404,/home/haipd/DexAvatar/outputs/output_wilor/Frieren/smplifyx/meshes/low_178.obj,/home/haipd/DexAvatar/data/smplx_gt/Frieren/00356.obj
Frieren,low_180,53.319775,17.911846,25.554258,30.861368,11.128620,14.479335,/home/haipd/DexAvatar/outputs/output_wilor/Frieren/smplifyx/meshes/low_180.obj,/home/haipd/DexAvatar/data/smplx_gt/Frieren/00360.obj
Frieren,low_182,47.957789,17.378937,25.817996,28.854091,11.280943,14.667194,/home/haipd/DexAvatar/outputs/output_wilor/Frieren/smplifyx/meshes/low_182.obj,/home/haipd/DexAvatar/data/smplx_gt/Frieren/00364.obj
Froh,low_130,48.997276,14.703249,23.018477,22.743093,9.425529,12.283476,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_130.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00260.obj
Froh,low_132,47.064066,14.827870,24.982028,27.296754,9.903593,15.210954,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_132.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00264.obj
Froh,low_134,46.475645,15.561013,21.687007,28.924301,10.830143,14.262111,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_134.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00268.obj
Froh,low_136,49.864389,16.687958,12.694000,37.835993,10.664872,10.076860,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_136.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00272.obj
Froh,low_138,45.887634,18.617375,9.493125,29.128138,12.878189,7.482106,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_138.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00276.obj
Froh,low_140,47.163039,17.710257,13.090578,30.886907,11.640589,8.450345,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_140.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00280.obj
Froh,low_142,43.662287,17.536283,12.134050,26.538456,10.860389,8.247985,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_142.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00284.obj
Froh,low_144,45.371186,17.926443,10.795763,28.908854,10.666299,8.685956,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_144.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00288.obj
Froh,low_146,43.089878,16.727382,11.414809,25.143610,10.381759,8.402351,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_146.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00292.obj
Froh,low_148,44.013299,13.471731,15.772415,25.859598,10.623896,10.204849,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_148.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00296.obj
Froh,low_150,42.408358,19.931281,23.406090,25.429768,12.449676,13.454451,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_150.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00300.obj
Froh,low_152,44.863530,11.498540,24.364958,26.369691,8.134192,13.955720,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_152.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00304.obj
Froh,low_154,48.351157,14.624388,18.442173,29.132910,10.015420,12.743482,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_154.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00308.obj
Froh,low_156,48.106778,12.336665,22.009110,28.532127,9.155403,14.826051,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_156.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00312.obj
Froh,low_158,45.586955,15.774287,16.859099,30.350372,11.106562,12.960973,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_158.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00316.obj
Froh,low_160,51.461786,18.962702,9.547237,41.931983,12.394181,8.859583,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_160.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00320.obj
Froh,low_162,49.353212,17.830005,9.377766,41.619863,11.732318,6.983970,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_162.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00324.obj
Froh,low_164,44.446919,15.613995,8.616111,31.243782,11.212593,7.520614,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_164.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00328.obj
Froh,low_166,48.069339,15.563543,9.283813,36.050171,9.904022,8.010666,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_166.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00332.obj
Froh,low_168,42.842314,17.284401,10.635994,25.601340,11.269010,8.554104,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_168.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00336.obj
Froh,low_170,43.669630,13.140208,13.588790,26.626321,10.942023,10.014921,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_170.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00340.obj
Froh,low_172,46.117898,11.123887,22.678558,28.554689,9.216867,12.753967,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_172.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00344.obj
Froh,low_174,49.765486,13.962209,22.043034,30.423976,8.469786,12.470589,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_174.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00348.obj
Froh,low_176,50.821465,13.967754,24.741238,30.166741,10.015514,14.848986,/home/haipd/DexAvatar/outputs/output_wilor/Froh/smplifyx/meshes/low_176.obj,/home/haipd/DexAvatar/data/smplx_gt/Froh/00352.obj
Nebel,low_124,37.069116,23.213938,17.937006,22.330742,14.118240,10.239746,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_124.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00248.obj
Nebel,low_126,38.790643,26.014585,13.838464,23.629805,15.456212,8.585907,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_126.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00252.obj
Nebel,low_128,41.008264,12.755258,14.866449,23.798589,8.611963,9.266817,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_128.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00256.obj
Nebel,low_130,44.957075,12.748400,13.378941,21.858299,7.814518,9.096025,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_130.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00260.obj
Nebel,low_132,44.729725,14.057041,13.907348,20.425618,8.115657,8.955243,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_132.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00264.obj
Nebel,low_134,41.470341,14.993196,14.196842,21.005262,9.049179,8.860322,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_134.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00268.obj
Nebel,low_136,40.430464,14.193510,15.035475,19.848587,8.833669,8.991808,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_136.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00272.obj
Nebel,low_138,39.685555,14.600167,19.055879,21.521350,9.529756,9.927985,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_138.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00276.obj
Nebel,low_140,37.370004,15.889578,15.244338,21.407135,10.469611,8.655472,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_140.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00280.obj
Nebel,low_142,43.339852,14.099773,16.808415,24.836147,10.042551,9.291977,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_142.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00284.obj
Nebel,low_144,40.488310,14.975231,14.916173,24.461005,10.211500,8.461238,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_144.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00288.obj
Nebel,low_146,51.439449,13.533629,13.660347,31.640969,9.971446,8.373901,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_146.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00292.obj
Nebel,low_148,39.348990,13.421033,11.897408,26.444547,9.781870,7.366722,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_148.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00296.obj
Nebel,low_150,39.973740,14.418975,12.037640,22.900404,10.348036,7.796372,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_150.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00300.obj
Nebel,low_152,38.370568,17.428288,11.524854,22.638276,11.611368,7.771791,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_152.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00304.obj
Nebel,low_154,42.780012,15.478930,10.796240,25.099084,10.288410,7.655864,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_154.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00308.obj
Nebel,low_156,39.636366,13.285068,12.298152,23.091203,8.797667,8.576476,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_156.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00312.obj
Nebel,low_158,40.106881,12.951217,12.708155,22.925377,7.397194,8.433883,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_158.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00316.obj
Nebel,low_160,43.934211,13.726674,12.549891,23.165584,8.002471,9.160659,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_160.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00320.obj
Nebel,low_162,49.360842,15.381513,14.406738,27.006136,8.472694,8.737154,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_162.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00324.obj
Nebel,low_164,48.657432,15.217524,12.652893,23.661718,8.675224,8.035289,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_164.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00328.obj
Nebel,low_166,41.412979,15.111119,14.211702,23.675233,8.465415,8.772125,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_166.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00332.obj
Nebel,low_168,43.970875,15.210641,12.513756,24.546057,9.287030,7.909191,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_168.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00336.obj
Nebel,low_170,41.935205,14.019665,13.793738,23.348313,8.954347,8.363681,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_170.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00340.obj
Nebel,low_172,40.869966,13.660419,13.623164,22.580855,9.112998,8.713580,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_172.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00344.obj
Nebel,low_174,42.553112,13.589171,15.233411,23.515895,8.785417,8.666878,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_174.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00348.obj
Nebel,low_176,41.032452,14.357651,12.602868,22.511330,9.814626,8.529999,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_176.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00352.obj
Nebel,low_178,38.928710,14.075643,11.409931,22.231951,9.431466,7.797237,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_178.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00356.obj
Nebel,low_180,43.698233,13.078225,11.967019,20.981057,8.328312,8.178788,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_180.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00360.obj
Nebel,low_182,42.865437,12.995398,12.214257,20.670038,8.129048,9.081559,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_182.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00364.obj
Nebel,low_184,40.885922,13.663403,12.463790,21.568570,7.524721,8.663549,/home/haipd/DexAvatar/outputs/output_wilor/Nebel/smplifyx/meshes/low_184.obj,/home/haipd/DexAvatar/data/smplx_gt/Nebel/00368.obj
Neu,low_110,38.852252,18.680044,9.209342,21.923672,13.761470,8.092005,/home/haipd/DexAvatar/outputs/output_wilor/Neu/smplifyx/meshes/low_110.obj,/home/haipd/DexAvatar/data/smplx_gt/Neu/00220.obj
Neu,low_112,40.811431,22.546215,12.811595,24.639871,13.494371,9.600323,/home/haipd/DexAvatar/outputs/output_wilor/Neu/smplifyx/meshes/low_112.obj,/home/haipd/DexAvatar/data/smplx_gt/Neu/00224.obj
Neu,low_114,51.714800,19.050665,14.077225,28.370792,13.756798,10.520829,/home/haipd/DexAvatar/outputs/output_wilor/Neu/smplifyx/meshes/low_114.obj,/home/haipd/DexAvatar/data/smplx_gt/Neu/00228.obj
Neu,low_116,43.728262,25.532100,13.045174,26.391270,16.912334,9.507219,/home/haipd/DexAvatar/outputs/output_wilor/Neu/smplifyx/meshes/low_116.obj,/home/haipd/DexAvatar/data/smplx_gt/Neu/00232.obj
Neu,low_118,43.218721,25.389891,14.151031,23.843292,16.785393,11.108760,/home/haipd/DexAvatar/outputs/output_wilor/Neu/smplifyx/meshes/low_118.obj,/home/haipd/DexAvatar/data/smplx_gt/Neu/00236.obj
Neu,low_120,41.724790,26.815344,13.899026,24.169069,16.757466,10.331459,/home/haipd/DexAvatar/outputs/output_wilor/Neu/smplifyx/meshes/low_120.obj,/home/haipd/DexAvatar/data/smplx_gt/Neu/00240.obj
Neu,low_122,44.227686,22.852533,14.735406,27.058594,14.896420,10.971322,/home/haipd/DexAvatar/outputs/output_wilor/Neu/smplifyx/meshes/low_122.obj,/home/haipd/DexAvatar/data/smplx_gt/Neu/00244.obj
Neu,low_124,46.691619,22.201695,12.461684,27.957758,14.189205,10.100469,/home/haipd/DexAvatar/outputs/output_wilor/Neu/smplifyx/meshes/low_124.obj,/home/haipd/DexAvatar/data/smplx_gt/Neu/00248.obj
Neu,low_126,44.816744,21.092480,12.417843,26.864154,14.473593,10.132879,/home/haipd/DexAvatar/outputs/output_wilor/Neu/smplifyx/meshes/low_126.obj,/home/haipd/DexAvatar/data/smplx_gt/Neu/00252.obj
Neu,low_128,43.727271,22.030903,12.861429,26.336053,14.476225,9.987148,/home/haipd/DexAvatar/outputs/output_wilor/Neu/smplifyx/meshes/low_128.obj,/home/haipd/DexAvatar/data/smplx_gt/Neu/00256.obj
Regen,low_118,35.028856,10.459239,15.064577,25.306804,7.675737,10.271398,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_118.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00236.obj
Regen,low_120,37.539806,10.166881,18.815303,29.312756,8.905658,11.724817,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_120.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00240.obj
Regen,low_122,41.182343,9.220184,14.167706,25.677551,7.397876,8.925554,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_122.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00244.obj
Regen,low_124,39.965604,10.993251,21.522425,22.018734,6.606362,11.960342,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_124.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00248.obj
Regen,low_126,47.656473,19.694233,22.462934,22.397835,8.724054,11.653958,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_126.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00252.obj
Regen,low_128,43.313567,22.639776,26.501909,19.806759,9.090511,13.013557,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_128.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00256.obj
Regen,low_130,49.385238,19.147091,33.524781,29.728796,8.356368,15.912360,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_130.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00260.obj
Regen,low_132,43.579657,20.067630,20.456227,24.962286,8.654894,11.275603,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_132.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00264.obj
Regen,low_134,39.613083,13.849392,19.457269,26.245050,7.271346,10.593750,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_134.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00268.obj
Regen,low_136,34.757670,10.689134,16.999710,27.220620,7.095531,9.614556,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_136.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00272.obj
Regen,low_138,34.112584,10.513152,12.422967,25.229406,8.031519,8.082074,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_138.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00276.obj
Regen,low_140,33.881467,12.376062,12.894870,26.205419,9.545879,8.080791,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_140.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00280.obj
Regen,low_142,33.621877,10.128024,15.960108,25.413627,8.911376,9.638002,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_142.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00284.obj
Regen,low_144,33.218507,9.113041,18.880431,27.899090,7.625207,9.665173,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_144.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00288.obj
Regen,low_146,37.322544,8.179101,16.574468,28.928375,6.708684,9.145346,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_146.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00292.obj
Regen,low_148,38.064405,11.139506,16.784316,26.060607,6.284792,9.528141,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_148.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00296.obj
Regen,low_150,39.175436,17.400512,19.659350,20.864170,7.623176,10.896070,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_150.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00300.obj
Regen,low_152,43.874156,24.996681,15.355372,22.132058,12.129401,8.952932,/home/haipd/DexAvatar/outputs/output_wilor/Regen/smplifyx/meshes/low_152.obj,/home/haipd/DexAvatar/data/smplx_gt/Regen/00304.obj
