clip_id,legacy_region_tr_hand_pve_mm,legacy_region_tr_left_hand_pve_mm,legacy_region_tr_right_hand_pve_mm,root_aligned_body_mpjpe_mm,root_aligned_body_pve_mm,root_aligned_hand_pve_mm,root_aligned_left_hand_pve_mm,root_aligned_right_hand_pve_mm,temporal_body_acceleration_error_mm_per_s2,temporal_body_high_frequency_energy_ratio,temporal_body_jerk_error_mm_per_s3,temporal_body_motion_amplitude_ratio,temporal_body_spectral_l1_distance,temporal_body_velocity_error_mm_per_s,temporal_hand_acceleration_error_mm_per_s2,temporal_hand_high_frequency_energy_ratio,temporal_hand_jerk_error_mm_per_s3,temporal_hand_motion_amplitude_ratio,temporal_hand_spectral_l1_distance,temporal_hand_velocity_error_mm_per_s,temporal_left_hand_acceleration_error_mm_per_s2,temporal_left_hand_high_frequency_energy_ratio,temporal_left_hand_jerk_error_mm_per_s3,temporal_left_hand_motion_amplitude_ratio,temporal_left_hand_spectral_l1_distance,temporal_left_hand_velocity_error_mm_per_s,temporal_right_hand_acceleration_error_mm_per_s2,temporal_right_hand_high_frequency_energy_ratio,temporal_right_hand_jerk_error_mm_per_s3,temporal_right_hand_motion_amplitude_ratio,temporal_right_hand_spectral_l1_distance,temporal_right_hand_velocity_error_mm_per_s,wrist_aligned_hand_pve_mm,wrist_aligned_left_hand_pve_mm,wrist_aligned_right_hand_pve_mm
Schnee,9.487767539652527,8.21792220520713,10.75761287409793,44.132864638817814,41.73876540885313,63.385446386172525,60.12383404009208,66.64705873225294,3970.042252529082,1.0481468500559892,104902.10638453485,1.051481428088054,0.058101120896832975,168.88996147873218,4578.63490350842,1.0152211594387754,116734.92084888082,1.0264308094176808,0.042203175500002306,216.7305609370603,4582.292078767935,1.024213155199396,114818.69243484961,1.0347658198395688,0.050508420287556664,220.72560767828895,4574.977728248906,1.006229163678155,118651.14926291203,1.018095798995793,0.03389793071244795,212.73551419583163,17.43344008231581,16.544118791768383,18.322761372863237
Schreiben,9.088171536718878,10.077698991309184,8.09864408212857,61.60305444657228,52.78902239808871,61.01894800036364,51.681997488635595,70.35589851209168,4670.04438812441,2.5426319673524262,128640.53909092618,1.0959639051359442,0.2599840295973688,185.68225215063296,6966.583432604352,2.3942163098418368,194025.32949916212,1.0416840555918,0.367366960500622,267.35082267832354,9538.250015648466,3.531443754149702,271346.75974383357,1.10778289237539,0.6729788636991418,355.4157620568214,4394.916849560239,1.2569888655339714,116703.89925449068,0.9755852188082103,0.061755057302102165,179.28588329982574,16.904426253294687,19.883198076662094,13.925654429927283
Schwach,10.922731640047346,11.020889758499207,10.824573521595484,57.01602435258145,53.535176979440465,104.0967796107911,121.87559746375258,86.31796175782966,4649.831534928442,1.7777067643517395,123781.59012883522,1.1834401942631034,0.12678943317327832,196.48978750367962,7236.781156359906,1.429595330298929,193022.96389514784,1.1118640014747123,0.13375932942350222,308.231177825871,6696.487973772346,1.4338181476348106,173187.95244373605,1.1553221720270785,0.12930994911366014,293.1162633870561,7777.074338947466,1.4253725129630472,212857.97534655966,1.068405830922346,0.13820870973334426,323.3460922646858,25.74140035624911,28.82785535203417,22.654945360464062
Schwer,14.53317489315361,13.12548344061049,15.940866345696733,60.77014133985224,61.352444949785095,88.99060184220141,88.269489933419,89.71171375098383,6833.902442498992,1.7504965894025766,186864.75162717525,0.9958409964037478,0.15020219026575002,276.6328583766855,8048.5911776822895,1.212621921073927,210966.4830876277,0.9507312314846894,0.046451429834843155,330.6935071707404,8859.31117629307,1.2513772017621152,232782.94078167708,0.9431378908403358,0.05863155374685155,365.1821610888143,7237.87117907151,1.173866640385739,189150.02539357834,0.958324572129043,0.034271305922834755,296.20485325266657,19.585892586669235,17.631567666331257,21.540217507007213
Sonne,14.298999565557185,,14.298999565557185,43.69358160693679,51.99612829776069,41.35507821493976,,41.35507821493976,5543.785634552839,2.083181180427097,152094.2488467997,1.0395125098490745,0.19200226040109322,215.51015884513166,5995.135441116731,1.1495408780495502,166727.68193687705,0.9814037647206625,0.07574312269706208,264.7182660262816,,,,,,,5995.135441116731,1.1495408780495502,166727.68193687705,0.9814037647206625,0.07574312269706208,264.7182660262816,21.075109840641595,,21.075109840641595
Sorry,16.317274189416104,,16.317274189416104,53.16114157554913,80.10948260179569,48.43031933427642,,48.43031933427642,8398.694051711895,4.723960444553468,228905.15111843206,3.4747563954552123,0.8711222629592317,331.68009521372653,7370.1163033296425,2.973674652874926,196792.51541628205,1.2724970937561444,0.9139815102447042,304.3730723402641,,,,,,,7370.1163033296425,2.973674652874926,196792.51541628205,1.2724970937561444,0.9139815102447042,304.3730723402641,25.953138464769015,,25.953138464769015
SparenSparsam,12.622701035584862,13.887434120342526,11.357967950827197,49.05606663239147,50.951517906510674,61.525360295245655,61.804829763066216,61.2458908274251,5065.420289065384,3.231018447596836,138018.33921492408,2.1355991460391377,0.604515427159265,205.10324839577396,10233.672456740436,6.047799866720252,292631.8874822145,1.7571306481259672,0.82900450539486,394.3215927957723,16632.108002005625,10.569253912329376,488593.916108218,2.3909271914307997,1.3984466470873889,613.1399880948671,3835.236911475247,1.5263458211111278,96669.85885621094,1.123334104821135,0.2595623637023312,175.5031974966774,17.647944123105262,22.807293318191785,12.488594928018738
Spezial,10.743510652222344,10.474818230871696,11.012203073572994,49.09783484193023,46.30180130716508,61.39879569431592,63.42920569769417,59.36838569093766,3408.9257783166595,1.1507725894311098,88167.62280487765,0.9870391734443763,0.03336812396071261,149.46911176804633,5652.867595137535,1.0688131287306561,155621.410793703,0.9373902126014382,0.0454022565955706,226.07641804272754,8648.834302379648,1.153238040204841,242330.0564567092,0.9320486259390738,0.052858985404074584,309.7126186082851,2656.9008878954237,0.9843882172564713,68912.76513069682,0.9427317992638027,0.03794552778706662,142.44021747717,19.133717391550693,18.459633307161248,19.80780147594014
Tisch,10.070110972560816,10.860668281744303,9.279553663377326,59.39097780455396,48.34316891212754,85.94369114097577,76.95039378072708,94.93698850122445,3290.5799600124406,1.1985462391746302,81894.21221965106,1.0424498995607918,0.06361368880147716,143.294752632163,6830.9392819437835,1.175610480459707,174579.18884523876,1.033782934526585,0.0588964181751274,303.54204152095963,7359.488791843867,1.1970666796906215,207630.53527727246,1.0601316225062203,0.06732257932920117,308.0643950113941,6302.389772043699,1.1541542812287922,141527.8424132051,1.00743424654695,0.05047025702105362,299.0196880305252,22.93825470918676,25.130524021073704,20.745985397299812
Treffen,12.443544806626425,15.197197550770516,9.68989206248234,68.08684570094927,50.186779488500754,70.68911036596754,66.41781772330573,74.96040300862934,2487.337877291641,0.934403118072455,68356.86624575665,0.9022924881268775,0.03473751455129386,100.06086991768508,3092.90167439384,0.8733954839492475,83523.04079414632,0.9089104386782418,0.05989800512628148,136.8005263239483,3133.9998651255237,0.9597055285221466,85527.93850852185,0.9164747111184182,0.04498011216438527,133.2977000539757,3051.803483662156,0.7870854393763482,81518.14307977079,0.9013461662380655,0.07481589808817769,140.30335259392095,17.021153717708486,21.318952937282724,12.723354498134247
Vater,10.816397155568039,,10.816397155568039,49.61463327991318,61.0546773954207,68.8390011504246,,68.8390011504246,6296.706115663224,6.101920026463557,172364.38386205817,1.2636869825804884,0.6681419946657609,249.4969355514233,6099.117632722801,1.7597729189385767,169563.7110706707,0.8687178311741163,0.20822261947444043,246.64082989301852,,,,,,,6099.117632722801,1.7597729189385767,169563.7110706707,0.8687178311741163,0.20822261947444043,246.64082989301852,16.079288999070585,,16.079288999070585
Verschieden,12.613399274214231,12.069657419110628,13.157141129317834,55.00308805809337,45.557034809617456,70.46565717548025,60.23131585998611,80.69999849097437,3122.006768404814,1.5235819565855475,84683.34162522982,1.0000254009550997,0.0725951177139731,135.94436172816174,4635.510428705007,1.2839163202106596,124360.36739562398,0.9783222740870676,0.03157518239717105,206.03406355340329,5051.646396530681,1.4908222954958439,136439.17079232552,1.0153696897737967,0.03297417025220551,215.0654174940689,4219.374460879334,1.0770103449254753,112281.56399892244,0.9412748584003386,0.0301761945421366,197.00270961273768,20.944303362770228,22.067403002042916,19.821203723497533
VorsichtPassAuf,9.66747568759937,8.97189026415669,10.363061111042052,52.05837587086666,41.60293920569161,53.415334343853296,56.226494146420805,50.60417454128578,4260.203377506257,1.1313334889682019,120428.4048025408,0.9396204269330799,0.05655329249510581,176.4745234230654,8350.58060134554,1.0908828400029966,240034.837907924,0.9132095799701683,0.04106225266097892,325.2520515354357,13127.552056166593,1.1570391860945182,385338.0652981903,0.9222027949758488,0.07042837496307097,460.1365914251296,3573.60914652449,1.0247264939114753,94731.61051765771,0.9042163649644879,0.01169613035888686,190.36751164574184,15.689799216976345,15.177900801069482,16.201697632883207
Waschen,16.45128278387025,19.782046246512312,13.120519321228192,70.5499859768331,62.5429323359998,77.0460738584933,59.79838929462866,94.29375842235794,2114.3515355828495,1.2452141258689182,53575.351967443625,1.29230285330658,0.7194106920578623,94.11912521261357,3173.6744731301806,1.4820031327536927,79033.67124659388,0.9116864908262567,0.5741064073199802,144.49824043419073,2050.608081599557,1.8201305802813232,54619.257798770224,0.9567949899339722,0.6395134082265621,89.59777434771634,4296.740864660804,1.143875685226062,103448.08469441753,0.8665779917185412,0.5086994064133982,199.39870652066512,26.248655753977786,29.392580702176538,23.104730805779038
Widerspruch,13.248502581999876,15.986035988329027,10.510969175670729,54.85130148262662,57.688942571297716,68.57769194163643,47.8672968770432,89.28808700622965,4375.383601904004,1.006807643131873,118917.7484922997,0.9458795329190054,0.05505068565497967,176.52615707862688,6077.2204683401305,0.8966738608644063,164795.8641239799,0.868709208701991,0.10707499928702513,247.16251477434898,8433.25179243064,0.8554805156442248,240440.37613911775,0.8067666770448875,0.17108683813236278,318.6532217458366,3721.189144249622,0.9378672060845876,89151.35210884204,0.9306517403590945,0.043063160441687495,175.67180780286134,25.842560914391278,38.022334284517704,13.662787544264857
Ziel,13.161727601066875,13.622031881457913,12.701423320675838,56.54557677757414,50.52577256107816,80.65335359589348,89.38435717242258,71.92235001936433,2960.766795123549,1.1328735653507616,81578.03514532659,0.7772744130912924,0.07733795831241905,122.47558609770937,4131.403472517823,1.078672789964088,112472.2773064461,0.9139791700409229,0.09867929041306442,179.20840841607358,3858.3108444468457,1.2047254463843864,100911.19923640732,1.1151902646810894,0.0779416807584691,157.69439647978842,4404.4961005888,0.9526201335437898,124033.35537648488,0.7127680754007564,0.11941690006765973,200.72242035235874,17.942093286828875,16.44732827872488,19.43685829493287
reparieren,12.06909260154683,14.152852624666828,9.985332578426833,61.683666814004205,53.16652831725285,61.53034787635231,41.246737526533245,81.81395822617138,3313.3373763851027,1.361303067657956,84614.06143208155,1.0999386013889307,0.29798542856245414,145.34105399523986,6694.868628305495,1.3307028016371127,179041.55794073304,1.249026854403745,0.5116920198219459,269.56740632611496,9367.695425836579,1.5336088702261483,256803.39829820424,1.5328818555776427,0.9020040156484885,346.72509783834334,4022.0418307744117,1.1277967330480771,101279.71758326182,0.9651718532298474,0.12138002399540333,192.40971481388655,18.347239811954378,24.266396699404762,12.42808292450398
